time	abs-time	actinic-lights.light-1-CW5700K	actinic-lights.light-2-CW5700K	actinic-lights.light-3-CW5700K	actinic-lights.light-4-CW5700K	actinic-lights.light-5-CW5700K	actinic-lights.light-6-CW5700K	actinic-lights.light-7-CW5700K	actinic-lights.light-8-CW5700K	od-1-sensors.od-680	od-2-sensors.od-680	od-3-sensors.od-680	od-4-sensors.od-680	od-5-sensors.od-680	od-6-sensors.od-680	od-7-sensors.od-680	od-8-sensors.od-680	pumps-20057.pump-1-consumption	pumps-20057.pump-2-consumption	pumps-20057.pump-3-consumption	pumps-20057.pump-4-consumption	pumps-20057.pump-5-consumption	pumps-20057.pump-6-consumption	pumps-20057.pump-7-consumption	pumps-20057.pump-8-consumption
55.675	22.06.2023 23:42:48																							1088.833	
55.676389	22.06.2023 23:42:53																							1089.25	
55.680556	22.06.2023 23:43:08																								
55.681389	22.06.2023 23:43:11	550	550			550	550																		
55.683333	22.06.2023 23:43:18									0.42947	0.38773	0.41958	0.43247	0.4327	0.43244	0.40841	0.38082								
55.686111	22.06.2023 23:43:28																			956.25					
55.6875	22.06.2023 23:43:33																			956.667	1030.417				
55.688889	22.06.2023 23:43:38																				1030.833				
55.689722	22.06.2023 23:43:41	55	55			55	55																		
55.691667	22.06.2023 23:43:48																							1089.25	
55.693056	22.06.2023 23:43:53																							1089.667	
55.697222	22.06.2023 23:44:08																								
55.7	22.06.2023 23:44:18									0.43025	0.3888	0.42148	0.43129	0.43507	0.43361	0.40618	0.38012								
55.702778	22.06.2023 23:44:28																			956.667					
55.704167	22.06.2023 23:44:33																			957.083	1030.833				
55.705556	22.06.2023 23:44:38																				1031.25				
55.708333	22.06.2023 23:44:48																							1089.667	
55.709722	22.06.2023 23:44:53																							1090.083	
55.713889	22.06.2023 23:45:08																								
55.716667	22.06.2023 23:45:18									0.42713	0.38987	0.42186	0.42389	0.43626	0.43598	0.40581	0.38116								
55.719444	22.06.2023 23:45:28																			957.083					
55.720833	22.06.2023 23:45:33																			957.5	1031.25				
55.722222	22.06.2023 23:45:38																				1031.667				
55.725	22.06.2023 23:45:48																							1090.083	
55.726389	22.06.2023 23:45:53																							1090.5	
55.730556	22.06.2023 23:46:08																								
55.733333	22.06.2023 23:46:18									0.43299	0.39852	0.41845	0.42544	0.43984	0.43558	0.40692	0.38746								
55.736111	22.06.2023 23:46:28																			957.5					
55.7375	22.06.2023 23:46:33																			957.917	1031.667				
55.738889	22.06.2023 23:46:38																				1032.083				
55.741667	22.06.2023 23:46:48																							1090.5	
55.743056	22.06.2023 23:46:53																							1090.917	
55.747222	22.06.2023 23:47:08																								
55.75	22.06.2023 23:47:18									0.43378	0.40071	0.41543	0.42505	0.43984	0.43836	0.40506	0.38922								
55.752778	22.06.2023 23:47:28																			957.917					
55.754167	22.06.2023 23:47:33																			958.333	1032.083				
55.755556	22.06.2023 23:47:38																				1032.5				
55.758333	22.06.2023 23:47:48																							1090.917	
55.759722	22.06.2023 23:47:53																							1091.333	
55.763889	22.06.2023 23:48:08																								
55.766667	22.06.2023 23:48:18									0.43339	0.40476	0.41581	0.42894	0.43904	0.43955	0.40506	0.391								
55.769444	22.06.2023 23:48:28																			958.333					
55.770833	22.06.2023 23:48:33																			958.75	1032.5				
55.772222	22.06.2023 23:48:38																				1032.917				
55.773056	22.06.2023 23:48:41	550	550			550	550																		
55.775	22.06.2023 23:48:48																							1091.333	
55.776389	22.06.2023 23:48:53																							1091.75	
55.780556	22.06.2023 23:49:08																								
55.781389	22.06.2023 23:49:11	55	55			55	55																		
55.783333	22.06.2023 23:49:18									0.42869	0.39309	0.41319	0.42582	0.43824	0.43915	0.40138	0.38958								
55.786111	22.06.2023 23:49:28																			958.75					
55.7875	22.06.2023 23:49:33																			959.167	1032.917				
55.788889	22.06.2023 23:49:38																				1033.333				
55.791667	22.06.2023 23:49:48																							1091.75	
55.793056	22.06.2023 23:49:53																							1092.167	
55.797222	22.06.2023 23:50:08																								
55.8	22.06.2023 23:50:18									0.42713	0.39489	0.40837	0.42042	0.43626	0.43875	0.39955	0.38082								
55.802778	22.06.2023 23:50:28																			959.167					
55.804167	22.06.2023 23:50:33																			959.583	1033.333				
55.805556	22.06.2023 23:50:38																				1033.75				
55.808333	22.06.2023 23:50:48																							1092.167	
55.809722	22.06.2023 23:50:53																							1092.583	
55.813889	22.06.2023 23:51:08																								
55.816667	22.06.2023 23:51:18									0.43103	0.39779	0.41319	0.41927	0.43864	0.43796	0.39699	0.38605								
55.816944	22.06.2023 23:51:19																								
55.819444	22.06.2023 23:51:28																			959.583					
55.820833	22.06.2023 23:51:33																			960	1033.75				
55.822222	22.06.2023 23:51:38																				1034.167				
55.825	22.06.2023 23:51:48																							1092.583	
55.826389	22.06.2023 23:51:53																							1093	
55.830556	22.06.2023 23:52:08																								
55.833333	22.06.2023 23:52:18									0.43299	0.40328	0.41059	0.41509	0.43745	0.44235	0.39736	0.38887								
55.836111	22.06.2023 23:52:28																			960					
55.8375	22.06.2023 23:52:33																			960.417	1034.167				
55.838889	22.06.2023 23:52:38																				1034.583				
55.840278	22.06.2023 23:52:43																						834.583		
55.841667	22.06.2023 23:52:48																						835	1093	
55.843056	22.06.2023 23:52:53																							1093.417	
55.847222	22.06.2023 23:53:08																								
55.85	22.06.2023 23:53:18									0.43339	0.40145	0.40726	0.41623	0.44064	0.43717	0.39482	0.38887								
55.852778	22.06.2023 23:53:28																			960.417					
55.854167	22.06.2023 23:53:33																			960.833	1034.583				
55.855556	22.06.2023 23:53:38																				1035				
55.856944	22.06.2023 23:53:43																						835		
55.858333	22.06.2023 23:53:48																						835.417	1093.417	
55.859722	22.06.2023 23:53:53																							1093.833	
55.863889	22.06.2023 23:54:08																								
55.864722	22.06.2023 23:54:11	550	550			550	550																		
55.866667	22.06.2023 23:54:18									0.42947	0.39743	0.40763	0.41585	0.43586	0.43126	0.39554	0.38852								
55.869444	22.06.2023 23:54:28																			960.833					
55.870833	22.06.2023 23:54:33																			961.25	1035				
55.872222	22.06.2023 23:54:38																				1035.417				
55.873056	22.06.2023 23:54:41	55	55			55	55																		
55.873611	22.06.2023 23:54:43																						835.417		
55.875	22.06.2023 23:54:48																						835.833	1093.833	
55.876389	22.06.2023 23:54:53																							1094.25	
55.880556	22.06.2023 23:55:08																								
55.883333	22.06.2023 23:55:18									0.43181	0.3967	0.40542	0.41471	0.43745	0.43204	0.39265	0.38676								
55.886111	22.06.2023 23:55:28																			961.25					
55.8875	22.06.2023 23:55:33																			961.667	1035.417				
55.888889	22.06.2023 23:55:38																				1035.833				
55.890278	22.06.2023 23:55:43																						835.833		
55.891667	22.06.2023 23:55:48																						836.25	1094.25	
55.893056	22.06.2023 23:55:53																							1094.667	
55.897222	22.06.2023 23:56:08																								
55.9	22.06.2023 23:56:18									0.4326	0.39058	0.40069	0.40982	0.43745	0.43165	0.38907	0.38535								
55.902778	22.06.2023 23:56:28																			961.667					
55.904167	22.06.2023 23:56:33																			962.083	1035.833				
55.905556	22.06.2023 23:56:38																				1036.25				
55.906944	22.06.2023 23:56:43																						836.25		
55.908333	22.06.2023 23:56:48																						836.667	1094.667	
55.909722	22.06.2023 23:56:53																							1095.083	
55.913889	22.06.2023 23:57:08																								
55.916667	22.06.2023 23:57:18									0.42908	0.39165	0.40069	0.4087	0.43745	0.43126	0.38943	0.38605								
55.919444	22.06.2023 23:57:28																			962.083					
55.920833	22.06.2023 23:57:33																			962.5	1036.25				
55.922222	22.06.2023 23:57:38																				1036.667				
55.923611	22.06.2023 23:57:43																						836.667		
55.925	22.06.2023 23:57:48																						837.083	1095.083	
55.926389	22.06.2023 23:57:53																							1095.5	
55.930556	22.06.2023 23:58:08																								
55.933333	22.06.2023 23:58:18									0.43103	0.39237	0.39708	0.40795	0.43546	0.42853	0.39086	0.3843								
55.936111	22.06.2023 23:58:28																			962.5					
55.9375	22.06.2023 23:58:33																			962.917	1036.667				
55.938889	22.06.2023 23:58:38																				1037.083				
55.940278	22.06.2023 23:58:43																						837.083		
55.941667	22.06.2023 23:58:48																						837.5	1095.5	
55.943056	22.06.2023 23:58:53																							1095.917	
55.947222	22.06.2023 23:59:08																								
55.95	22.06.2023 23:59:18									0.43025	0.39273	0.39744	0.40536	0.43665	0.42892	0.3834	0.38186								
55.952778	22.06.2023 23:59:28																			962.917					
55.954167	22.06.2023 23:59:33																			963.333	1037.083				
55.955556	22.06.2023 23:59:38																				1037.5				
55.956389	22.06.2023 23:59:41	550	550			550	550																		
55.956944	22.06.2023 23:59:43																						837.5		
55.958333	22.06.2023 23:59:48																						837.917	1095.917	
55.959722	22.06.2023 23:59:53																							1096.333	
55.963889	23.06.2023 00:00:08																								
55.964722	23.06.2023 00:00:11	55	55			55	55																		
55.966667	23.06.2023 00:00:18									0.42869	0.38987	0.39421	0.40425	0.43824	0.42275	0.38269	0.385								
55.969444	23.06.2023 00:00:28																			963.333					
55.970833	23.06.2023 00:00:33																			963.75	1037.5				
55.972222	23.06.2023 00:00:38																				1037.917				
55.973611	23.06.2023 00:00:43																						837.917		
55.975	23.06.2023 00:00:48																						838.333	1096.333	
55.976389	23.06.2023 00:00:53																							1096.75	
55.980556	23.06.2023 00:01:08																								
55.983333	23.06.2023 00:01:18									0.43064	0.39453	0.39207	0.40351	0.43904	0.42351	0.38269	0.38605								
55.986111	23.06.2023 00:01:28																			963.75					
55.9875	23.06.2023 00:01:33																			964.167	1037.917				
55.988889	23.06.2023 00:01:38																				1038.333				
55.990278	23.06.2023 00:01:43																						838.333		
55.991667	23.06.2023 00:01:48																						838.75	1096.75	
55.993056	23.06.2023 00:01:53																							1097.167	
55.997222	23.06.2023 00:02:08																								
56	23.06.2023 00:02:18									0.43181	0.39381	0.39278	0.40093	0.43824	0.42275	0.38024	0.3836								
56.002778	23.06.2023 00:02:28																			964.167					
56.004167	23.06.2023 00:02:33																			964.583	1038.333				
56.005556	23.06.2023 00:02:38																				1038.75				
56.006944	23.06.2023 00:02:43																						838.75		
56.008333	23.06.2023 00:02:48																						839.167	1097.167	
56.009722	23.06.2023 00:02:53																							1097.583	
56.013889	23.06.2023 00:03:08																								
56.016667	23.06.2023 00:03:18									0.43064	0.39526	0.38889	0.40057	0.43665	0.42083	0.37745	0.38746								
56.019444	23.06.2023 00:03:28																			964.583					
56.020833	23.06.2023 00:03:33																			965	1038.75				
56.022222	23.06.2023 00:03:38																				1039.167				
56.023611	23.06.2023 00:03:43																						839.167		
56.025	23.06.2023 00:03:48																						839.583	1097.583	
56.026389	23.06.2023 00:03:53																							1098	
56.030556	23.06.2023 00:04:08																								
56.033333	23.06.2023 00:04:18									0.43457	0.39526	0.39136	0.39692	0.43785	0.41969	0.37606	0.38676								
56.036111	23.06.2023 00:04:28																			965					
56.0375	23.06.2023 00:04:33																			965.417	1039.167				
56.038889	23.06.2023 00:04:38																				1039.583				
56.040278	23.06.2023 00:04:43																						839.583		
56.041667	23.06.2023 00:04:48																						840	1098	
56.043056	23.06.2023 00:04:53																							1098.417	
56.047222	23.06.2023 00:05:08																								
56.048056	23.06.2023 00:05:11	550	550			550	550																		
56.05	23.06.2023 00:05:18									0.42752	0.38915	0.38994	0.39874	0.43705	0.41741	0.37434	0.38781								
56.052778	23.06.2023 00:05:28																			965.417					
56.054167	23.06.2023 00:05:33																			965.833	1039.583				
56.055556	23.06.2023 00:05:38																				1040				
56.056389	23.06.2023 00:05:41	55	55			55	55																		
56.056944	23.06.2023 00:05:43																						840		
56.058333	23.06.2023 00:05:48																						840.417	1098.417	
56.059722	23.06.2023 00:05:53																							1098.833	
56.063889	23.06.2023 00:06:08																								
56.066667	23.06.2023 00:06:18									0.43025	0.39309	0.38748	0.39911	0.43665	0.4159	0.37227	0.38852								
56.069444	23.06.2023 00:06:28																			965.833					
56.070833	23.06.2023 00:06:33																			966.25	1040				
56.072222	23.06.2023 00:06:38																				1040.417				
56.073611	23.06.2023 00:06:43																						840.417		
56.075	23.06.2023 00:06:48																						840.833	1098.833	
56.076389	23.06.2023 00:06:53																							1099.25	
56.080556	23.06.2023 00:07:08																								
56.083333	23.06.2023 00:07:18									0.43496	0.39201	0.38537	0.39838	0.44024	0.41477	0.37124	0.3864								
56.086111	23.06.2023 00:07:28																			966.25					
56.0875	23.06.2023 00:07:33																			966.667	1040.417				
56.088889	23.06.2023 00:07:38																				1040.833				
56.090278	23.06.2023 00:07:43																						840.833		
56.091667	23.06.2023 00:07:48																						841.25	1099.25	
56.093056	23.06.2023 00:07:53																							1099.667	
56.097222	23.06.2023 00:08:08																								
56.1	23.06.2023 00:08:18									0.43378	0.39634	0.38258	0.39547	0.44144	0.41252	0.36919	0.38922								
56.102778	23.06.2023 00:08:28																			966.667					
56.104167	23.06.2023 00:08:33																			967.083	1040.833				
56.105556	23.06.2023 00:08:38																				1041.25	1208			
56.106944	23.06.2023 00:08:43																					1208	841.25		
56.108333	23.06.2023 00:08:48																						841.667	1099.667	
56.109722	23.06.2023 00:08:53																							1100.083	
56.113889	23.06.2023 00:09:08																								
56.116667	23.06.2023 00:09:18									0.4326	0.39453	0.38223	0.39511	0.43785	0.41289	0.36614	0.38887								
56.119444	23.06.2023 00:09:28																			967.083					
56.120833	23.06.2023 00:09:33																			967.5	1041.25				
56.122222	23.06.2023 00:09:38																				1041.667	1208			
56.123611	23.06.2023 00:09:43																					1209	841.667		
56.125	23.06.2023 00:09:48																						842.083	1100.083	
56.126389	23.06.2023 00:09:53																							1100.5	
56.130556	23.06.2023 00:10:08																								
56.133333	23.06.2023 00:10:18									0.43457	0.39489	0.37877	0.39008	0.43626	0.41028	0.36647	0.38746								
56.136111	23.06.2023 00:10:28																			967.5					
56.1375	23.06.2023 00:10:33																			967.917	1041.667				
56.138889	23.06.2023 00:10:38																				1042.083	1209			
56.139722	23.06.2023 00:10:41	550	550			550	550																		
56.140278	23.06.2023 00:10:43																					1209	842.083		
56.141667	23.06.2023 00:10:48																						842.5	1100.5	
56.143056	23.06.2023 00:10:53																							1100.917	
56.147222	23.06.2023 00:11:08																								
56.148056	23.06.2023 00:11:11	55	55			55	55																		
56.15	23.06.2023 00:11:18									0.43417	0.39309	0.37534	0.39079	0.43192	0.40768	0.36411	0.39135								
56.152778	23.06.2023 00:11:28																			967.917					
56.154167	23.06.2023 00:11:33																			968.333	1042.083				
56.155556	23.06.2023 00:11:38																				1042.5	1209			
56.156944	23.06.2023 00:11:43																					1210	842.5		
